"ID"	"waterbody"	"capt"	"clust"	"age"	"cohort"	"weight"	"TL"	"sex"	"lifeyear"	"year"	"inc"	"rad"	"d18O_mean"	"d18O_max"	"d18O_min"	"res_mean"	"res_max"	"res_min"	"Sr_mean"	"Sr_max"	"Sr_min"	"type"	"turbidity"	"SAL"	"WT"	"P"
"BH-01722"	"NRB"	"BEG"	"IntS|Tcold"	12	2008	NA	950	"f"	"10"	2018	104.6	1557.5	-3.77340115714285	-3.65145704285714	-3.94800295714286	1.81612835730537	1.94384719481601	1.68523631494244	0.00534509615384615	0.00553273504273504	0.00505081196581197	"Coast"	1.9047619047619	8.24695121951219	13.344	1.8807
"BH-01722"	"NRB"	"BEG"	"IntS|Tcold"	12	2008	NA	950	"f"	"11"	2019	103.3	1660.8	-4.22514867142857	-4.22514867142857	-4.22514867142857	1.37533868435825	1.37533868435825	1.37533868435825	0.00511380341880342	0.00514316239316239	0.00508444444444444	"Coast"	1.76470588235294	8.93888888888889	11.5088888888889	1.36544444444444
"BH-01731"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	6800	950	"m"	"1"	2012	686.2	686.2	-5.97985896883117	-5.57069111428571	-6.70560281428571	0.0816169237543464	0.348856416902137	-0.474702909635404	0.0041809705753184	0.00494202898550725	0.00298613526570048	"Coast"	2.003125	9.07156862745098	11.4758823529412	1.19147058823529
"BH-01731"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	6800	950	"m"	"2"	2013	157.3	843.5	-5.42158672	-5.19100148571429	-5.63997754285714	0.187504403221822	0.25187069354975	0.128213104892142	0.00451585990338164	0.00533212560386473	0.00386099033816425	"Coast"	1.9	7.31860465116279	12.9367441860465	1.27220930232558
"BH-01731"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	6800	950	"m"	"3"	2014	151.5	995	-5.50348327857143	-5.3905464	-5.59563422857143	-0.296629362432567	-0.0967038190727226	-0.505830439457274	0.00552273349436393	0.00601	0.00453304347826087	"Coast"	1.84642857142857	7.90444444444444	13.0943333333333	1.33588888888889
"BH-01731"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	6800	950	"m"	"4"	2015	106.5	1101.5	-5.55198377857143	-5.48339021428571	-5.67877794285714	-0.47256216308921	-0.411311713822817	-0.625305106418401	0.00634240942028986	0.0065604347826087	0.00596260869565217	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-01731"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	6800	950	"m"	"5"	2016	127.8	1229.3	-5.60117714285714	-5.5166477	-5.67877794285714	-0.516899042445573	-0.422504298558567	-0.603129774831267	0.00613173913043478	0.00636492753623188	0.00588780193236715	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-01731"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	6800	950	"m"	"6"	2017	99	1328.3	-5.55239949714286	-5.26305937142857	-5.7979506	-0.330994548379934	0.0626329832687188	-0.679937647116573	0.00615002415458937	0.00663690821256039	0.00594905797101449	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01731"	"WRB"	"SB"	"HighS|Tconstant"	9	2011	6800	950	"m"	"7"	2018	120.3	1448.6	-5.24596871904762	-5.05658581428572	-5.37391765714286	0.123245146636198	0.33072264144886	-0.0334027364127499	0.00567384863123994	0.00600386473429952	0.00508613526570048	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01737"	"WRB"	"KB"	"HighS|Tconstant"	8	2012	11500	1130	"f"	"1"	2013	321.5	321.5	-5.83986888928571	-5.26998801428571	-6.66264522857143	-0.112348578200667	0.666058309133332	-1.12367513760566	0.00462807461873638	0.0053562091503268	0.00405424836601307	"Coast"	1.9	7.31860465116279	12.9367441860465	1.27220930232558
"BH-01737"	"WRB"	"KB"	"HighS|Tconstant"	8	2012	11500	1130	"f"	"2"	2014	308.2	629.7	-6.83467353265306	-6.73054592857143	-6.98829144285714	-1.03955881154413	-0.768430732890585	-1.13508082875566	0.00518174603174603	0.00598797385620915	0.00421993464052288	"Coast"	1.84642857142857	7.90444444444444	13.0943333333333	1.33588888888889
"BH-01737"	"WRB"	"KB"	"HighS|Tconstant"	8	2012	11500	1130	"f"	"3"	2015	273.8	903.5	-6.64878794285714	-6.03768164285714	-6.99522008571429	-1.02786097418289	-0.590387015046529	-1.28668985284687	0.00458286129266521	0.00495679738562092	0.00410751633986928	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-01737"	"WRB"	"KB"	"HighS|Tconstant"	8	2012	11500	1130	"f"	"4"	2016	186.9	1090.4	-5.6969903755102	-5.55406237142857	-5.94760928571429	-0.21559574324617	-0.0477106022737337	-0.53689067612994	0.00555522875816994	0.00596	0.00522241830065359	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-01737"	"WRB"	"KB"	"HighS|Tconstant"	8	2012	11500	1130	"f"	"5"	2017	109	1199.4	-5.59405053877551	-5.41271805714286	-5.69956387142857	-0.220804377384498	-0.120506192480179	-0.293769762167969	0.00541295051353875	0.00566703703703704	0.00516816993464052	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01737"	"WRB"	"KB"	"HighS|Tconstant"	8	2012	11500	1130	"f"	"6"	2018	95.9	1295.3	-6.05486467714285	-5.93098054285714	-6.12636827142857	-0.663215059863513	-0.568715485156854	-0.760546496538792	0.00586897603485839	0.00608474945533769	0.00561492374727669	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01737"	"WRB"	"KB"	"HighS|Tconstant"	8	2012	11500	1130	"f"	"7"	2019	104.6	1399.9	-6.35889352571429	-6.23168364285714	-6.5351582	-1.00329513812722	-0.944184131240008	-1.15499528551732	0.00542225708061002	0.0058738779956427	0.00501812636165577	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-01737"	"WRB"	"KB"	"HighS|Tconstant"	8	2012	11500	1130	"f"	"8"	2020	62.7	1462.6	-6.45201448571429	-6.45201448571429	-6.45201448571429	-1.2487197170885	-1.2487197170885	-1.2487197170885	0.00579332244008715	0.00645664488017429	0.00511156862745098	"Coast"	2.11290322580645	9.26891891891892	10.6743243243243	1.17810810810811
"BH-01738"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	5400	860	"f"	"1"	2015	430.9	430.9	-7.67145562857143	-6.97304842857143	-8.87149657142857	-1.32215256469638	-0.571860337704431	-2.2681514196688	0.00369906164757229	0.00465874704491726	0.00282	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-01738"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	5400	860	"f"	"2"	2016	221.9	652.8	-6.70802783928572	-5.8658513	-7.67838427142857	-0.575638106463862	-0.0806195406773816	-1.17337675622205	0.00382996650906225	0.00540782505910165	0.00288340425531915	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-01738"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	5400	860	"f"	"3"	2017	289.4	942.2	-5.92266617142857	-5.6524491	-6.10558234285714	-0.494448789505918	-0.236159184409172	-0.669639808963906	0.00533945288753799	0.00588565011820331	0.0047041134751773	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01738"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	5400	860	"f"	"4"	2018	130.5	1072.7	-6.33173324571429	-6.10973952857143	-6.5545584	-0.991853451897295	-0.800367201959523	-1.22146802308234	0.00551358865248227	0.00589170212765957	0.00484631205673759	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01738"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	5400	860	"f"	"5"	2019	165.9	1238.6	-6.89683335714286	-6.87604742857143	-6.91761928571429	-1.76437641320257	-1.73974986630548	-1.78900296009967	0.00619543735224586	0.00693602836879433	0.00562127659574468	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-01758"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	2580	682	"m"	"1"	2015	532.7	532.7	-6.84266396753247	-6.2441552	-7.89178647142857	-0.690713578894344	-0.138554328093023	-1.57534749295221	0.00410158886158886	0.0049560960960961	0.00349666666666667	"Coast"	1.846875	9.388	11.0185	1.2695
"BH-01758"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	2580	682	"m"	"2"	2016	202.7	735.4	-6.42228430909091	-5.64690618571429	-7.15042168571429	-0.303698171460126	0.20756577197852	-0.859454962421822	0.00403284466284466	0.00476123123123123	0.00313585585585586	"Coast"	2.27333333333333	8.75531914893617	11.7181914893617	1.17670212765957
"BH-01758"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	2580	682	"m"	"3"	2017	92.4	827.8	-5.88248004285714	-5.80626497142857	-6.04183882857143	-0.0982588381423881	-0.0437965649022772	-0.202741675062922	0.00491008258258258	0.00532657657657658	0.00444189189189189	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01758"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	2580	682	"m"	"4"	2018	117.6	945.4	-5.76053592857143	-5.52911925714286	-5.8658513	-0.0675069209146545	0.0864623789631939	-0.21497482274261	0.00469904654654655	0.00511987987987988	0.00425726726726727	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01758"	"WRB"	"SB"	"HighS|Tconstant"	6	2014	2580	682	"m"	"5"	2019	116.3	1061.7	-5.61780588571428	-5.56237674285714	-5.67323502857143	-0.00778107383347465	0.0474471364768703	-0.0630092841438196	0.00508967967967968	0.00545144144144144	0.00475324324324324	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-01789"	"WRB"	"KB"	"HighS|Tconstant"	2	2018	1700	600	"m"	"1"	2019	310.9	310.9	-7.12998218928571	-6.76657487142857	-7.44835332857143	-0.483569042064685	-0.0900301255477011	-0.872881029254594	0.00313024572649573	0.00360641025641026	0.00281871794871795	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-01789"	"WRB"	"KB"	"HighS|Tconstant"	2	2018	1700	600	"m"	"2"	2020	289	599.9	-6.52331651948052	-5.85199401428571	-7.69501301428571	-0.123105142841805	0.414025507768133	-1.06913595948936	0.00357568764568764	0.00451461538461538	0.00304196581196581	"Coast"	2.11290322580645	9.26891891891892	10.6743243243243	1.17810810810811
"BH-01802"	"WRB"	"SB"	"HighS|Tconstant"	4	2016	1980	638	"m"	"1"	2017	551.3	551.3	-6.82634596380952	-5.84922255714286	-7.75459934285714	-0.525608928862283	0.0774158483032883	-1.42482446305455	0.00371220071684588	0.00558989247311828	0.00293254480286738	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01802"	"WRB"	"SB"	"HighS|Tconstant"	4	2016	1980	638	"m"	"2"	2018	139.4	690.7	-5.87139421428571	-5.55683382857143	-6.14576847142857	-0.0805206205636529	0.210319713389698	-0.439113132364046	0.00470738799283154	0.00544068100358423	0.00423215053763441	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
"BH-01802"	"WRB"	"SB"	"HighS|Tconstant"	4	2016	1980	638	"m"	"3"	2019	159	849.7	-5.99241450952381	-5.81319361428571	-6.17071158571429	-0.609216218852379	-0.446805885339132	-0.715914728212471	0.00526872162485066	0.0055415770609319	0.00489394265232975	"Coast"	2.025	9.2575	11.66625	1.20625
"BH-01803"	"WRB"	"SB"	"IntS|Tcold"	4	2016	1900	600	"m"	"1"	2017	299.9	299.9	-6.12405872380952	-5.9240519	-6.5351582	0.595122720723273	0.865259265635404	0.0669023355061164	0.00328774955908289	0.00378222222222222	0.00303955555555556	"Coast"	1.97058823529412	8.85	11.3964285714286	1.6125
"BH-01803"	"WRB"	"SB"	"IntS|Tcold"	4	2016	1900	600	"m"	"2"	2018	217.7	517.6	-5.33615655357143	-4.85011225714286	-6.07648204285714	1.11036780539444	1.57055187768528	0.733483365826979	0.00335682275132275	0.00490777777777778	0.00270044444444444	"Coast"	1.52413793103448	7.70904255319149	12.055	1.708125
