Sample	Quality	Age	Cohort	Core	I	Year	Increment	X	Y
70-BH-01722	3	13	2007	101.8	12	2019	77.9	4845	3677
70-BH-01722	3	13	2007	101.8	13	2020	74.5	4992	3722
70-BH-01722	3	13	2007	101.8	edge		-0.0	4992	3722
71-BH-01904	3	1	2020	180.2	core			404	850
71-BH-01904	3	1	2020	180.2	1	2021	730.0	1761	192
71-BH-01904	3	1	2020	180.2	edge		0.0	1761	192
72-BH-01903	3	1	2020	185.4	core			363	768
72-BH-01903	3	1	2020	185.4	1	2021	629.0	1505	149
72-BH-01903	3	1	2020	185.4	edge		0.0	1505	149
73-BH-01902	3	2	2018	270.8	core			300	1261
73-BH-01902	3	2	2018	270.8	1	2019	668.9	1619	848
73-BH-01902	3	2	2018	270.8	2	2020	240.6	2093	699
73-BH-01902	3	2	2018	270.8	edge		186.2	2460	584
74-BH-00742	3	1	2018	153.2	core			375	1169
74-BH-00742	3	1	2018	153.2	1	2019	607.4	1480	574
74-BH-00742	3	1	2018	153.2	edge		274.9	1980	305
75-BH-01897	3	2	2018	190.1	core			478	1301
75-BH-01897	3	2	2018	190.1	1	2019	584.8	1586	820
75-BH-01897	3	2	2018	190.1	2	2020	237.5	2036	625
75-BH-01897	3	2	2018	190.1	edge		196.0	2408	464
76-BH-00750	3	1	2018	193.5	core			496	1243
76-BH-00750	3	1	2018	193.5	1	2019	696.7	1863	792
76-BH-00750	3	1	2018	193.5	edge		136.8	2131	703
77-BH-01892	3	2	2018	164.5	core			558	1444
77-BH-01892	3	2	2018	164.5	1	2019	552.7	1562	900
77-BH-01892	3	2	2018	164.5	2	2020	249.6	2015	654
77-BH-01892	3	2	2018	164.5	edge		221.0	2416	436
78-BH-01893	3	3	2017	225.2	core			630	1363
78-BH-01893	3	3	2017	225.2	1	2018	472.7	1450	833
78-BH-01893	3	3	2017	225.2	2	2019	123.0	1663	695
78-BH-01893	3	3	2017	225.2	3	2020	226.2	2056	442
78-BH-01893	3	3	2017	225.2	edge		108.4	2244	320
A-BH-00355	3	2	2017	286.1	core			328	1208
A-BH-00355	3	2	2017	286.1	1	2018	495.6	1227	717
A-BH-00355	3	2	2017	286.1	2	2019	237.5	1657	482
A-BH-00355	3	2	2017	286.1	edge		107.4	1852	376
B-BH-00356	3	7	2012	279.1	core			1089	2138
B-BH-00356	3	7	2012	279.1	1	2013	460.5	1959	1754
B-BH-00356	3	7	2012	279.1	2	2014	228.8	2392	1563
B-BH-00356	3	7	2012	279.1	3	2015	238.0	2841	1364
B-BH-00356	3	7	2012	279.1	4	2016	233.8	3283	1169
B-BH-00356	3	7	2012	279.1	5	2017	135.4	3539	1056
B-BH-00356	3	7	2012	279.1	6	2018	123.6	3772	952
B-BH-00356	3	7	2012	279.1	7	2019	127.4	4013	846
B-BH-00356	3	7	2012	279.1	edge		48.1	4104	806
C-BH-00391	3	9	2010	185.1	core			333	2412
C-BH-00391	3	9	2010	185.1	1	2011	458.7	1239	2133
C-BH-00391	3	9	2010	185.1	2	2012	207.6	1648	2006
C-BH-00391	3	9	2010	185.1	3	2013	183.9	2011	1895
C-BH-00391	3	9	2010	185.1	4	2014	196.5	2399	1775
C-BH-00391	3	9	2010	185.1	5	2015	156.1	2707	1680
C-BH-00391	3	9	2010	185.1	6	2016	113.8	2932	1611
C-BH-00391	3	9	2010	185.1	7	2017	92.0	3114	1555
C-BH-00391	3	9	2010	185.1	8	2018	105.7	3322	1490
C-BH-00391	3	9	2010	185.1	9	2019	80.7	3482	1441
C-BH-00391	3	9	2010	185.1	edge		47.8	3576	1412
D-BH-00392	3	7	2012	287.8	core			1943	2848
D-BH-00392	3	7	2012	287.8	1	2013	565.0	3024	2408
D-BH-00392	3	7	2012	287.8	2	2014	189.1	3386	2261
D-BH-00392	3	7	2012	287.8	3	2015	229.4	3825	2082
D-BH-00392	3	7	2012	287.8	4	2016	215.7	4238	1914
D-BH-00392	3	7	2012	287.8	5	2017	140.3	4506	1805
D-BH-00392	3	7	2012	287.8	6	2018	132.3	4759	1702
D-BH-00392	3	7	2012	287.8	7	2019	110.0	4970	1616
D-BH-00392	3	7	2012	287.8	edge		82.7	5128	1552
E-BH-00398	3	6	2013	232.4	core			54	2252
E-BH-00398	3	6	2013	232.4	1	2014	431.0	870	1897
E-BH-00398	3	6	2013	232.4	2	2015	300.5	1440	1649
E-BH-00398	3	6	2013	232.4	3	2016	252.5	1918	1441
E-BH-00398	3	6	2013	232.4	4	2017	103.8	2114	1355
E-BH-00398	3	6	2013	232.4	5	2018	131.6	2363	1247
E-BH-00398	3	6	2013	232.4	6	2019	132.4	2614	1138
E-BH-00398	3	6	2013	232.4	edge		99.1	2802	1056
F-BH-00405	3	2	2017	166.5	core			984	1327
F-BH-00405	3	2	2017	166.5	1	2018	367.2	1668	999
F-BH-00405	3	2	2017	166.5	2	2019	295.9	2220	735
F-BH-00405	3	2	2017	166.5	edge		197.7	2588	559
G-BH-00411	3	3	2016	189.7	core			460	1608
G-BH-00411	3	3	2016	189.7	1	2017	397.9	1213	1279
G-BH-00411	3	3	2016	189.7	2	2018	388.7	1949	959
G-BH-00411	3	3	2016	189.7	3	2019	214.7	2356	781
G-BH-00411	3	3	2016	189.7	edge		146.8	2634	660
H-BH-00418	3	6	2013	192.5	core			940	2437
H-BH-00418	3	6	2013	192.5	1	2014	386.8	1714	2238
H-BH-00418	3	6	2013	192.5	2	2015	261.4	2237	2104
H-BH-00418	3	6	2013	192.5	3	2016	300.8	2839	1950
H-BH-00418	3	6	2013	192.5	4	2017	234.6	3308	1829
H-BH-00418	3	6	2013	192.5	5	2018	195.1	3699	1729
H-BH-00418	3	6	2013	192.5	6	2019	174.3	4048	1640
H-BH-00418	3	6	2013	192.5	edge		58.1	4164	1610
I-BH-00419	3	10	2009	187.5	core			973	3298
I-BH-00419	3	10	2009	187.5	1	2010	384.7	1694	2964
I-BH-00419	3	10	2009	187.5	2	2011	195.8	2061	2794
I-BH-00419	3	10	2009	187.5	3	2012	209.6	2454	2612
I-BH-00419	3	10	2009	187.5	4	2013	190.7	2812	2446
I-BH-00419	3	10	2009	187.5	5	2014	155.8	3104	2311
I-BH-00419	3	10	2009	187.5	6	2015	150.9	3386	2180
I-BH-00419	3	10	2009	187.5	7	2016	162.6	3691	2039
I-BH-00419	3	10	2009	187.5	8	2017	124.7	3925	1931
I-BH-00419	3	10	2009	187.5	9	2018	112.8	4136	1833
I-BH-00419	3	10	2009	187.5	10	2019	128.5	4377	1721
I-BH-00419	3	10	2009	187.5	edge		93.3	4552	1640
J-BH-01767	3	8	2012	321.4	core			468	1497
J-BH-01767	3	8	2012	321.4	1	2013	372.4	1217	1321
J-BH-01767	3	8	2012	321.4	2	2014	247.3	1714	1205
J-BH-01767	3	8	2012	321.4	3	2015	174.0	2064	1123
J-BH-01767	3	8	2012	321.4	4	2016	165.6	2397	1044
J-BH-01767	3	8	2012	321.4	5	2017	161.3	2722	968
J-BH-01767	3	8	2012	321.4	6	2018	152.8	3029	896
J-BH-01767	3	8	2012	321.4	7	2019	108.4	3247	845
J-BH-01767	3	8	2012	321.4	8	2020	97.3	3443	799
J-BH-01767	3	8	2012	321.4	edge		66.2	3576	768
K-BH-01772	3	5	2015	266.7	core			714	1723
K-BH-01772	3	5	2015	266.7	1	2016	423.5	1559	1496
K-BH-01772	3	5	2015	266.7	2	2017	282.5	2123	1345
K-BH-01772	3	5	2015	266.7	3	2018	174.0	2470	1251
K-BH-01772	3	5	2015	266.7	4	2019	171.9	2813	1159
K-BH-01772	3	5	2015	266.7	5	2020	138.8	3090	1085
K-BH-01772	3	5	2015	266.7	edge		42.3	3174	1062
L-BH-01774	3	4	2016	270.4	core			768	1454
L-BH-01774	3	4	2016	270.4	1	2017	562.9	1920	1293
L-BH-01774	3	4	2016	270.4	2	2018	199.2	2327	1236
L-BH-01774	3	4	2016	270.4	3	2019	205.4	2747	1177
L-BH-01774	3	4	2016	270.4	4	2020	288.3	3337	1095
L-BH-01774	3	4	2016	270.4	edge		52.2	3444	1080
M-BH-01776	3	2	2018	196.5	core			682	1622
M-BH-01776	3	2	2018	196.5	1	2019	667.2	1855	899
M-BH-01776	3	2	2018	196.5	2	2020	270.3	2331	606
M-BH-01776	3	2	2018	196.5	edge		300.9	2860	280
N-BH-01877	3	2	2018	170.8	core			848	1087
N-BH-01877	3	2	2018	170.8	1	2019	415.5	1623	719
N-BH-01877	3	2	2018	170.8	2	2020	230.4	2053	514
N-BH-01877	3	2	2018	170.8	edge		231.4	2485	309
O-BH-01922	3	12	2009	122.2	core			15	2411
O-BH-01922	3	12	2009	122.2	1	2010	349.2	696	2173
O-BH-01922	3	12	2009	122.2	2	2011	242.5	1169	2008
O-BH-01922	3	12	2009	122.2	3	2012	187.3	1534	1880
O-BH-01922	3	12	2009	122.2	4	2013	152.8	1832	1776
O-BH-01922	3	12	2009	122.2	5	2014	161.8	2148	1666
O-BH-01922	3	12	2009	122.2	6	2015	147.0	2435	1566
O-BH-01922	3	12	2009	122.2	7	2016	121.5	2672	1483
O-BH-01922	3	12	2009	122.2	8	2017	124.8	2915	1398
O-BH-01922	3	12	2009	122.2	9	2018	105.7	3121	1326
O-BH-01922	3	12	2009	122.2	10	2019	95.1	3307	1262
O-BH-01922	3	12	2009	122.2	11	2020	67.7	3439	1216
O-BH-01922	3	12	2009	122.2	12	2021	46.4	3529	1184
O-BH-01922	3	12	2009	122.2	edge		-0.0	3529	1184
P-BH-00424	3	2	2017	178.7	core			562	1108
P-BH-00424	3	2	2017	178.7	1	2018	394.1	1298	760
P-BH-00424	3	2	2017	178.7	2	2019	266.7	1796	524
P-BH-00424	3	2	2017	178.7	edge		154.8	2085	387
Q-BH-90910	3	5	2016	218.4	core			798	1544
Q-BH-90910	3	5	2016	218.4	1	2017	486.8	1730	1167
Q-BH-90910	3	5	2016	218.4	2	2018	216.3	2145	999
Q-BH-90910	3	5	2016	218.4	3	2019	160.2	2451	875
Q-BH-90910	3	5	2016	218.4	4	2020	129.5	2699	775
Q-BH-90910	3	5	2016	218.4	5	2021	127.8	2944	676
Q-BH-90910	3	5	2016	218.4	edge		-0.0	2944	676
R-BH-90928	3	3	2018	174.5	core			894	1063
R-BH-90928	3	3	2018	174.5	1	2019	376.2	1635	828
R-BH-90928	3	3	2018	174.5	2	2020	265.7	2158	661
R-BH-90928	3	3	2018	174.5	3	2021	251.1	2652	504
R-BH-90928	3	3	2018	174.5	edge		0.0	2652	504
S-BH-90946	3	6	2015	151.1	core			750	1713
S-BH-90946	3	6	2015	151.1	1	2016	409.7	1565	1483
S-BH-90946	3	6	2015	151.1	2	2017	210.1	1982	1366
S-BH-90946	3	6	2015	151.1	3	2018	205.9	2392	1250
S-BH-90946	3	6	2015	151.1	4	2019	148.9	2688	1167
S-BH-90946	3	6	2015	151.1	5	2020	123.0	2932	1098
S-BH-90946	3	6	2015	151.1	6	2021	118.0	3167	1032
S-BH-90946	3	6	2015	151.1	edge		-0.0	3167	1032
T-BH-90970	3	6	2015	244.8	core			1020	1902
T-BH-90970	3	6	2015	244.8	1	2016	337.4	1677	1670
T-BH-90970	3	6	2015	244.8	2	2017	239.5	2144	1505
T-BH-90970	3	6	2015	244.8	3	2018	167.0	2469	1390
T-BH-90970	3	6	2015	244.8	4	2019	128.7	2720	1302
T-BH-90970	3	6	2015	244.8	5	2020	136.9	2986	1208
T-BH-90970	3	6	2015	244.8	6	2021	149.2	3277	1105
T-BH-90970	3	6	2015	244.8	edge		0.0	3277	1105
U-BH-90981	3	6	2015	165.2	core			882	1903
U-BH-90981	3	6	2015	165.2	1	2016	419.1	1734	1748
U-BH-90981	3	6	2015	165.2	2	2017	271.9	2286	1648
U-BH-90981	3	6	2015	165.2	3	2018	189.8	2672	1577
U-BH-90981	3	6	2015	165.2	4	2019	219.6	3119	1496
U-BH-90981	3	6	2015	165.2	5	2020	217.2	3560	1416
U-BH-90981	3	6	2015	165.2	6	2021	259.8	4088	1320
U-BH-90981	3	6	2015	165.2	edge		-0.0	4088	1320
V-BH-90997	3	4	2017	187.4	core			1125	1991
V-BH-90997	3	4	2017	187.4	1	2018	573.7	2238	1583
V-BH-90997	3	4	2017	187.4	2	2019	467.8	3145	1250
V-BH-90997	3	4	2017	187.4	3	2020	184.6	3503	1119
V-BH-90997	3	4	2017	187.4	4	2021	71.7	3642	1068
V-BH-90997	3	4	2017	187.4	edge		-0.0	3642	1068
W-BH-91013	3	3	2018	175.9	core			858	1430
W-BH-91013	3	3	2018	175.9	1	2019	440.1	1587	887
W-BH-91013	3	3	2018	175.9	2	2020	215.7	1945	621
W-BH-91013	3	3	2018	175.9	3	2021	289.3	2424	264
W-BH-91013	3	3	2018	175.9	edge		-0.0	2424	264
X-BH-91045	3	3	2018	205.7	core			540	1665
X-BH-91045	3	3	2018	205.7	1	2019	573.5	1565	1071
X-BH-91045	3	3	2018	205.7	2	2020	265.6	2040	795
X-BH-91045	3	3	2018	205.7	3	2021	288.9	2556	496
X-BH-91045	3	3	2018	205.7	edge		0.0	2556	496
Y-BH-91050	3	5	2016	186.8	core			644	1749
Y-BH-91050	3	5	2016	186.8	1	2017	496.6	1606	1394
Y-BH-91050	3	5	2016	186.8	2	2018	218.6	2030	1238
Y-BH-91050	3	5	2016	186.8	3	2019	175.7	2371	1112
Y-BH-91050	3	5	2016	186.8	4	2020	129.5	2622	1019
Y-BH-91050	3	5	2016	186.8	5	2021	133.3	2880	924
Y-BH-91050	3	5	2016	186.8	edge		0.0	2880	924
Z-BH-91053	3	3	2018	168.6	core			297	1401
Z-BH-91053	3	3	2018	168.6	1	2019	427.6	1180	1403
Z-BH-91053	3	3	2018	168.6	2	2020	557.2	2331	1405
Z-BH-91053	3	3	2018	168.6	3	2021	336.7	3027	1407
Z-BH-91053	3	3	2018	168.6	edge		0.0	3027	1407
