"ID"	"waterbody"	"TL_mm"	"clust"	"ecotype"	"sex"	"lifeyear"	"inc_um"	"res_mean"	"Sr_mean"
"BH-91050"	"Tributary"	732	"FW int saline|shift"	"Anadromous"	"m"	5	133.3	0.262789753610847	0.0887766666998406
"BH-91053"	"Tributary"	674	"FW int saline|const"	"Anadromous"	"f"	1	427.6	-0.609063811803721	-1.84250767868443
"BH-91053"	"Tributary"	674	"FW int saline|const"	"Anadromous"	"f"	1	554.2	-0.609063811803721	-1.84250767868443
"BH-91053"	"Tributary"	674	"FW int saline|const"	"Anadromous"	"f"	2	557.2	0.598978882110967	-1.25274739552414
"BH-91053"	"Tributary"	674	"FW int saline|const"	"Anadromous"	"f"	2	225	0.598978882110967	-1.25274739552414
"BH-91053"	"Tributary"	674	"FW int saline|const"	"Anadromous"	"f"	3	336.7	0.699695650303203	-0.921110824657991
"BH-91053"	"Tributary"	674	"FW int saline|const"	"Anadromous"	"f"	3	109.6	0.699695650303203	-0.921110824657991
"BH-91054"	"Tributary"	636	"FW high saline|const"	"Trans-habitat"	"m"	1	340.9	0.274284726766869	-0.139095540480053
"BH-91054"	"Tributary"	636	"FW high saline|const"	"Trans-habitat"	"m"	2	231.4	-0.449354766710558	0.171670801209527
"BH-91054"	"Tributary"	636	"FW high saline|const"	"Trans-habitat"	"m"	3	175.9	-0.421603842619103	0.995650362719289
"BH-91054"	"Tributary"	636	"FW high saline|const"	"Trans-habitat"	"m"	4	166	-0.508077969133675	1.49039256723069
"BH-91054"	"Tributary"	636	"FW high saline|const"	"Trans-habitat"	"m"	5	174.5	-0.594137719290593	1.46345230727964
"BH-91068"	"Tributary"	860	"FW int saline|const"	"Anadromous"	"f"	1	510.3	-1.65126055474409	-1.27865277864741
"BH-91068"	"Tributary"	860	"FW int saline|const"	"Anadromous"	"f"	2	385.7	-0.0710152997263099	-0.893301009837763
"BH-91068"	"Tributary"	860	"FW int saline|const"	"Anadromous"	"f"	3	189.5	-0.059932620009641	-1.14568115742282
"BH-91068"	"Tributary"	860	"FW int saline|const"	"Anadromous"	"f"	4	111.8	-1.38375301550126	-1.21661463079071
"BH-91068"	"Tributary"	860	"FW int saline|const"	"Anadromous"	"f"	5	94.2	0.836981049597144	-0.168792566514212
"BH-91117"	"Tributary"	555	"FW int saline|shift"	"Anadromous"	"f"	1	526.6	-0.963482028208397	-1.52793463511549
"BH-91117"	"Tributary"	555	"FW int saline|shift"	"Anadromous"	"f"	2	215.9	1.15279991134133	-0.794620578487854
"BH-91117"	"Tributary"	555	"FW int saline|shift"	"Anadromous"	"f"	3	151.8	2.13121742886531	0.273675569577962
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	1	431.5	1.35099160405108	-1.24564489661814
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	2	214.8	1.1283037559459	-1.05440648261873
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	3	140.4	2.30835761437038	-0.932863766873336
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	4	135.2	1.63906189243064	-0.750636822731988
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	5	145.3	1.98099853600725	-0.341542147038257
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	6	119.8	1.73172978443425	-0.162068494362097
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	7	128	1.01613682263801	0.204158478772381
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	8	111.1	1.60832948335038	0.0187033875175792
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	9	95	1.73405331190108	-0.0160264219135504
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	10	97.1	2.11876554507674	-0.0370856164431667
"BH-91328"	"Tributary"	1061	"FW int saline|shift"	"Anadromous"	"f"	11	79.8	0.88019714357766	0.165577546469057
"BH-91534"	"Tributary"	423	"FW high saline|shift"	"Anadromous"	"f"	1	411.2	-2.1550984276803	-0.314040661233354
"BH-91534"	"Tributary"	423	"FW high saline|shift"	"Anadromous"	"f"	2	287	0.125716824906592	-0.234047213103126
"BH-91549"	"Tributary"	650	"FW high saline|shift"	"Anadromous"	"f"	1	713.5	-1.03575576682159	-1.18425843778639
"BH-91549"	"Tributary"	650	"FW high saline|shift"	"Anadromous"	"f"	2	331.3	0.765963597347269	-0.233407171835078
"BH-91570"	"Tributary"	558	"FW high saline|shift"	"Anadromous"	"m"	1	448.2	-0.936249134851877	-0.00386496215718009
"BH-91570"	"Tributary"	558	"FW high saline|shift"	"Anadromous"	"m"	2	200.5	0.700012545074679	-0.128876457960203
"BH-91570"	"Tributary"	558	"FW high saline|shift"	"Anadromous"	"m"	3	387.3	0.651488653990173	-0.0422889016649858
"BH-91571"	"Tributary"	896	"FW int saline|const"	"Anadromous"	"f"	1	352.3	-1.20689893091021	-1.41198629357344
"BH-91571"	"Tributary"	896	"FW int saline|const"	"Anadromous"	"f"	2	158.6	0.231166368052273	-1.41326635710303
"BH-91571"	"Tributary"	896	"FW int saline|const"	"Anadromous"	"f"	3	135.1	0.0728589459728268	-1.30797791375691
"BH-91571"	"Tributary"	896	"FW int saline|const"	"Anadromous"	"f"	4	221.4	0.136070080957837	-1.22504338430557
"BH-91571"	"Tributary"	896	"FW int saline|const"	"Anadromous"	"f"	5	251.2	0.3357285522966	-1.25800323239446
"BH-91571"	"Tributary"	896	"FW int saline|const"	"Anadromous"	"f"	6	184.1	0.524759199580129	-1.14732064424177
"BH-91571"	"Tributary"	896	"FW int saline|const"	"Anadromous"	"f"	7	162.8	0.851145884571695	-0.983964514525122
"BH-91571"	"Tributary"	896	"FW int saline|const"	"Anadromous"	"f"	8	178.8	0.540888638440396	-1.00196549729998
"BH-91571"	"Tributary"	896	"FW int saline|const"	"Anadromous"	"f"	9	116	-0.741531503866257	-1.0010453771465
"BH-91585"	"Tributary"	815	"FW int saline|const"	"Anadromous"	"f"	1	427.9	0.491189739955197	-1.32051027715912
"BH-91585"	"Tributary"	815	"FW int saline|const"	"Anadromous"	"f"	2	349.8	-0.580427404872119	-1.32315087478461
"BH-91585"	"Tributary"	815	"FW int saline|const"	"Anadromous"	"f"	3	244.3	0.333037592503449	-1.17266804748565
"BH-91585"	"Tributary"	815	"FW int saline|const"	"Anadromous"	"f"	4	166	1.10833814329018	-0.835459982228956
"BH-91585"	"Tributary"	815	"FW int saline|const"	"Anadromous"	"f"	5	172.4	0.0751579566369502	-0.676539737469895
"BH-91585"	"Tributary"	815	"FW int saline|const"	"Anadromous"	"f"	6	157.2	-0.157479994666573	-0.62164598888272
"BH-91588"	"Tributary"	615	"FW low saline|shift"	"FW_resident"	"m"	1	512.9	-0.901237785840768	-1.88220550743782
"BH-91588"	"Tributary"	615	"FW low saline|shift"	"FW_resident"	"m"	2	270.8	0.933999993788697	-1.37654668183092
"BH-91588"	"Tributary"	615	"FW low saline|shift"	"FW_resident"	"m"	3	204.5	0.089203406576867	-0.988501634703263
"BH-91588"	"Tributary"	615	"FW low saline|shift"	"FW_resident"	"m"	4	234.8	-0.86212725150403	-1.15663287263058
"BH-92990"	"Tributary"	802	"FW int saline|const"	"Anadromous"	"f"	1	627.6	-1.21672732053615	-1.30530413714181
"BH-92990"	"Tributary"	802	"FW int saline|const"	"Anadromous"	"f"	2	241.7	0.153138687373806	-1.15458946764632
"BH-92990"	"Tributary"	802	"FW int saline|const"	"Anadromous"	"f"	3	205.7	0.00094767271445157	-1.18421215859532
"BH-92990"	"Tributary"	802	"FW int saline|const"	"Anadromous"	"f"	4	186.1	0.519125608489761	-1.08671890286951
"BH-92990"	"Tributary"	802	"FW int saline|const"	"Anadromous"	"f"	5	184.5	0.704853888081397	-0.782510782043014
"BH-92990"	"Tributary"	802	"FW int saline|const"	"Anadromous"	"f"	6	160.4	-0.16709156340827	-0.945822316126146
"BH-92993"	"Tributary"	680	"FW high saline|const"	"Trans-habitat"	"f"	1	546	-0.672177530201378	-0.294999758797225
"BH-92993"	"Tributary"	680	"FW high saline|const"	"Trans-habitat"	"f"	2	195.8	1.15305687693459	-0.275408384774086
"BH-92993"	"Tributary"	680	"FW high saline|const"	"Trans-habitat"	"f"	3	359.3	0.817093593379385	-0.0437771602572908
"BH-92996"	"Tributary"	665	"FW high saline|shift"	"Anadromous"	"f"	1	901	-1.18615709476307	-0.137680116037338
"BH-92996"	"Tributary"	665	"FW high saline|shift"	"Anadromous"	"f"	2	474	-0.114378319985346	-0.143010596890674
"BH-93002"	"Tributary"	686	"FW high saline|const"	"Trans-habitat"	"f"	1	379.2	-0.390310974197628	-0.125896692090812
"BH-93002"	"Tributary"	686	"FW high saline|const"	"Trans-habitat"	"f"	2	387.9	1.06035215238428	-0.296708827686238
"BH-93002"	"Tributary"	686	"FW high saline|const"	"Trans-habitat"	"f"	3	386.4	0.0935343051615784	-0.0349359479394759
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	1	339.6	-1.8416144144173	-1.29076477790414
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	2	268.8	-1.16660044430206	-1.66035315571641
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	3	165.3	-0.93380096348104	-1.2016647248998
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	4	172.2	-1.11071868438677	-1.12519790457622
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	5	159.1	0.296997756506778	-0.791160916625711
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	6	170.9	-0.455222299103324	-0.790448371764882
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	7	153.5	-0.0709172312430913	-0.74962864755656
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	8	125.7	0.627540347732484	-0.74755923535435
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	9	79.9	-0.014942738994926	-0.643694451491315
"BH-93003"	"Tributary"	877	"FW int saline|const"	"Anadromous"	"f"	10	81.3	-0.00607356938220202	-0.431644133013385
"BH-93005"	"Tributary"	765	"FW high saline|const"	"Trans-habitat"	"f"	1	484.5	0.305398690224451	0.344035279021017
"BH-93005"	"Tributary"	765	"FW high saline|const"	"Trans-habitat"	"f"	2	250.8	0.386932678225908	0.106210034364327
"BH-93005"	"Tributary"	765	"FW high saline|const"	"Trans-habitat"	"f"	3	315.1	0.576479287649827	0.361000632850364
"BH-93007"	"Tributary"	878	"FW int saline|const"	"Anadromous"	"f"	1	418.5	0.0294682761729134	-1.35880424922229
"BH-93007"	"Tributary"	878	"FW int saline|const"	"Anadromous"	"f"	2	287.1	0.443753199961192	-1.05740332899553
"BH-93007"	"Tributary"	878	"FW int saline|const"	"Anadromous"	"f"	3	392	0.49563743522589	-0.733620532733941
"BH-93007"	"Tributary"	878	"FW int saline|const"	"Anadromous"	"f"	4	171	0.48246262285625	-0.721504943881062
"BH-93007"	"Tributary"	878	"FW int saline|const"	"Anadromous"	"f"	5	215.2	-0.282879624560592	-0.859392561685874
"BH-93015"	"Tributary"	652	"FW high saline|shift"	"Anadromous"	"f"	1	609.6	-0.793315601638802	-0.63141888998024
"BH-93015"	"Tributary"	652	"FW high saline|shift"	"Anadromous"	"f"	2	301.3	0.021231162032797	0.21287480271425
"BH-93047"	"Tributary"	702	"FW low saline|shift"	"FW_resident"	"f"	1	650	-2.43385639655294	-1.53311327240034
"BH-93047"	"Tributary"	702	"FW low saline|shift"	"FW_resident"	"f"	2	348.5	-0.520440091777838	-1.45383577211782
"BH-93047"	"Tributary"	702	"FW low saline|shift"	"FW_resident"	"f"	3	226.5	-0.387089859935275	-1.30388651945255
"BH-93047"	"Tributary"	702	"FW low saline|shift"	"FW_resident"	"f"	4	220.5	-0.961578505468878	-1.1518207794699
"BH-93048"	"Tributary"	730	"FW low saline|shift"	"FW_resident"	"f"	1	594.5	-1.34984845265764	-1.66863446890734
"BH-93048"	"Tributary"	730	"FW low saline|shift"	"FW_resident"	"f"	2	245.6	-0.498860802939572	-1.25226346877183
"BH-93048"	"Tributary"	730	"FW low saline|shift"	"FW_resident"	"f"	3	242.6	-0.33387766937126	-1.10712299897792
"BH-93048"	"Tributary"	730	"FW low saline|shift"	"FW_resident"	"f"	4	239.9	-1.79887408851437	-1.14138535370064
"BH-93066"	"Tributary"	520	"FW low saline|shift"	"FW_resident"	"m"	1	471.8	-1.5426978928581	-1.297483993248
"BH-93066"	"Tributary"	520	"FW low saline|shift"	"FW_resident"	"m"	2	267.1	-1.19975685748299	-1.4257950439098
"BH-93071"	"Tributary"	854	"FW int saline|const"	"Anadromous"	"f"	1	362.7	-1.58190187115288	-1.74282215602097
"BH-93071"	"Tributary"	854	"FW int saline|const"	"Anadromous"	"f"	2	311.1	-0.968709712122078	-1.35771475793942
"BH-93071"	"Tributary"	854	"FW int saline|const"	"Anadromous"	"f"	3	259.6	-0.884783215029765	-1.16728323726812
"BH-93071"	"Tributary"	854	"FW int saline|const"	"Anadromous"	"f"	4	146.1	-0.243055184388661	-1.11399223077115
"BH-93071"	"Tributary"	854	"FW int saline|const"	"Anadromous"	"f"	5	165.2	-0.00727722290306511	-1.14750802071112
"BH-93071"	"Tributary"	854	"FW int saline|const"	"Anadromous"	"f"	6	128.8	0.498614588648569	-0.879723081896486
"BH-93071"	"Tributary"	854	"FW int saline|const"	"Anadromous"	"f"	7	145.8	0.0808399576922482	-0.732667295062368
"BH-93071"	"Tributary"	854	"FW int saline|const"	"Anadromous"	"f"	8	182.5	-1.80818081335038	-0.90670156573436
"BH-93097"	"Tributary"	636	"FW int saline|shift"	"Anadromous"	"m"	1	572.2	-0.551285253352837	-1.30912571353877
"BH-93097"	"Tributary"	636	"FW int saline|shift"	"Anadromous"	"m"	2	462.7	0.835715173629745	-0.577815525681337
"BH-93097"	"Tributary"	636	"FW int saline|shift"	"Anadromous"	"m"	3	220.7	0.565025250790731	-0.44325360498262
"BH-93109"	"Tributary"	732	"FW low saline|shift"	"FW_resident"	"m"	1	447.2	-1.3395068697605	-1.74803910464961
"BH-93109"	"Tributary"	732	"FW low saline|shift"	"FW_resident"	"m"	2	226.1	-0.106775670933486	-1.15169226661686
"BH-93109"	"Tributary"	732	"FW low saline|shift"	"FW_resident"	"m"	3	212.7	0.150864547552168	-0.921519765264118
"BH-93109"	"Tributary"	732	"FW low saline|shift"	"FW_resident"	"m"	4	179	0.461704740616018	-0.92867642672617
"BH-93109"	"Tributary"	732	"FW low saline|shift"	"FW_resident"	"m"	5	146.6	-0.377001820614521	-1.10205639755658
"BH-93109"	"Tributary"	732	"FW low saline|shift"	"FW_resident"	"m"	6	152.6	0.276628260661444	-1.06931262766894
"BH-93109"	"Tributary"	732	"FW low saline|shift"	"FW_resident"	"m"	7	125.8	0.433013822452178	-0.875986156979593
"BH-93109"	"Tributary"	732	"FW low saline|shift"	"FW_resident"	"m"	8	121.2	-0.697856851749742	-0.770196877735236
"BH-93109"	"Tributary"	732	"FW low saline|shift"	"FW_resident"	"m"	9	163.6	-1.40941250278463	-1.04261820609916
"BH-93114"	"Tributary"	618	"FW low saline|shift"	"FW_resident"	"m"	1	471.8	-0.998305059917771	-1.7040459531326
"BH-93114"	"Tributary"	618	"FW low saline|shift"	"FW_resident"	"m"	2	291.4	0.156930025895187	-1.3258320715892
"BH-93114"	"Tributary"	618	"FW low saline|shift"	"FW_resident"	"m"	3	232.8	-0.0428835389418848	-0.93289535551375
"BH-93114"	"Tributary"	618	"FW low saline|shift"	"FW_resident"	"m"	4	184.8	-1.62308671357359	-0.912019629085989
"BH-93116"	"Tributary"	563	"FW int saline|shift"	"Anadromous"	"f"	1	597.5	-0.298395801937571	-1.08684733549681
"BH-93116"	"Tributary"	563	"FW int saline|shift"	"Anadromous"	"f"	2	292.1	0.944470045947293	-0.465744088124766
"BH-93132"	"Tributary"	862	"FW int saline|const"	"Anadromous"	"f"	1	407.5	-1.53540429643701	-1.52745985591675
"BH-93132"	"Tributary"	862	"FW int saline|const"	"Anadromous"	"f"	2	182.2	-0.938880322111631	-1.60596796310011
"BH-93132"	"Tributary"	862	"FW int saline|const"	"Anadromous"	"f"	3	232.8	-1.09017557341378	-1.14722624849545
"BH-93132"	"Tributary"	862	"FW int saline|const"	"Anadromous"	"f"	4	221.1	-0.737475196393868	-1.04475108443728
"BH-93132"	"Tributary"	862	"FW int saline|const"	"Anadromous"	"f"	5	209.6	-0.751042718279724	-0.791119725754591
"BH-93132"	"Tributary"	862	"FW int saline|const"	"Anadromous"	"f"	6	183.3	-0.401360528245249	-0.992791947044301
"BH-93132"	"Tributary"	862	"FW int saline|const"	"Anadromous"	"f"	7	157.7	1.19537641965838	-0.934787191171324
"BH-93132"	"Tributary"	862	"FW int saline|const"	"Anadromous"	"f"	8	144.8	1.0874887731153	-0.884747910699643
"BH-93132"	"Tributary"	862	"FW int saline|const"	"Anadromous"	"f"	9	150.3	-0.889015966555737	-0.724656538916209
"BH-93143"	"Tributary"	675	"FW high saline|const"	"Trans-habitat"	"f"	1	374	0.0357807667282221	-0.475719971916381
"BH-93143"	"Tributary"	675	"FW high saline|const"	"Trans-habitat"	"f"	2	309.3	0.344712769057855	-0.320672897424335
"BH-93143"	"Tributary"	675	"FW high saline|const"	"Trans-habitat"	"f"	3	414.7	-0.29006114455644	0.343800838026177
"BH-93152"	"Tributary"	632	"FW high saline|const"	"Trans-habitat"	"f"	1	692.7	0.345381277263381	-0.40478545114671
"BH-93152"	"Tributary"	632	"FW high saline|const"	"Trans-habitat"	"f"	2	384.6	-0.0708716936459797	-0.0905137945707941
"BH-93170"	"Tributary"	733	"FW high saline|const"	"Trans-habitat"	"m"	1	444.1	0.562559256797216	-0.306790471459599
"BH-93170"	"Tributary"	733	"FW high saline|const"	"Trans-habitat"	"m"	2	123.7	0.59021425404242	0.412438141801034
"BH-93170"	"Tributary"	733	"FW high saline|const"	"Trans-habitat"	"m"	3	171.3	0.465899849291579	0.524470563455095
"BH-93170"	"Tributary"	733	"FW high saline|const"	"Trans-habitat"	"m"	4	241.5	-0.246744903257905	0.486384593602365
"BH-93170"	"Tributary"	733	"FW high saline|const"	"Trans-habitat"	"m"	5	160.4	-0.944966911187133	1.0148505062425
"BH-93170"	"Tributary"	733	"FW high saline|const"	"Trans-habitat"	"m"	6	157.8	-2.07118696329166	1.22736030536719
"BH-93170"	"Tributary"	733	"FW high saline|const"	"Trans-habitat"	"m"	7	113.1	-0.131141814092076	0.94970396403587
"BH-93170"	"Tributary"	733	"FW high saline|const"	"Trans-habitat"	"m"	8	102.4	-0.46230758650939	0.946127634128804
"BH-93170"	"Tributary"	733	"FW high saline|const"	"Trans-habitat"	"m"	9	81.6	0.193526952941224	0.353749401831485
"BH-93172"	"Tributary"	745	"FW high saline|const"	"Trans-habitat"	"f"	1	709.7	-0.189392790935957	0.327866063344141
"BH-93172"	"Tributary"	745	"FW high saline|const"	"Trans-habitat"	"f"	2	343.5	1.00398382467207	0.401718611902511
"BH-93172"	"Tributary"	745	"FW high saline|const"	"Trans-habitat"	"f"	3	356.4	0.906041584476247	0.668645126085696
"BH-93178"	"Tributary"	604	"FW high saline|shift"	"Anadromous"	"f"	1	693	-0.481767709777192	-0.762636531895359
"BH-93178"	"Tributary"	604	"FW high saline|shift"	"Anadromous"	"f"	2	385.6	0.508096891349876	-0.461385415541151
